94437376,94502911,US,United States of America
95203328,95203583,US,United States of America
95204352,95204863,US,United States of America
95289344,95354879,US,United States of America
95577856,95578111,US,United States of America
95675648,95675903,US,United States of America
95683584,95684607,US,United States of America
95687680,95690751,US,United States of America
95691520,95691775,US,United States of America
95693056,95693311,US,United States of America
95694336,95694847,US,United States of America
95695872,95696895,US,United States of America
95719424,95720447,US,United States of America
95720704,95720959,US,United States of America
95721472,95722495,US,United States of America
95728128,95728383,US,United States of America
95730688,95731199,US,United States of America
95735808,95736063,US,United States of America
95749632,95750143,US,United States of America
95756288,95757311,US,United States of America
95758336,95759359,US,United States of America
95764480,95765503,US,United States of America
95785984,95787007,US,United States of America
95788800,95789055,US,United States of America
95789312,95789567,US,United States of America
95790080,95790591,US,United States of America
95790848,95791103,US,United States of America
95794688,95795199,US,United States of America
95799296,95799551,US,United States of America
95800064,95800319,US,United States of America
95803904,95804415,US,United States of America
95808000,95808255,US,United States of America
95817728,95817983,US,United States of America
95818496,95818751,US,United States of America
95819520,95819775,US,United States of America
95820800,95822079,US,United States of America
95825920,95826943,US,United States of America
95839744,95839999,US,United States of America
95841792,95842047,US,United States of America
95842816,95843071,US,United States of America
95843840,95845375,US,United States of America
95861248,95861759,US,United States of America
95862784,95863807,US,United States of America
95864320,95864831,US,United States of America
95868672,95868927,US,United States of America
95881216,95882239,US,United States of America
95887360,95888383,US,United States of America
95898624,95899391,US,United States of America
95899648,95900671,US,United States of America
95901696,95902719,US,United States of America
95924736,95924991,US,United States of America
95929344,95930367,US,United States of America
95931392,95931903,US,United States of America
95940608,95941631,US,United States of America
95943936,95944447,US,United States of America
96148224,96148479,US,United States of America
96148992,96149247,US,United States of America
96206848,96207103,US,United States of America
96215040,96215295,US,United States of America
96235008,96235519,US,United States of America
96238336,96239103,US,United States of America
96258304,96258815,US,United States of America
96261632,96262143,US,United States of America
96262400,96262655,US,United States of America
96265984,96266239,US,United States of America
96327680,96327935,US,United States of America
96336896,96337151,US,United States of America
98740992,98741247,US,United States of America
98741504,98742015,US,United States of America
98743808,98744063,US,United States of America
100249600,100252671,US,United States of America
100420352,100420607,US,United States of America
100434944,100435967,US,United States of America
100436992,100438015,US,United States of America
100443648,100443903,US,United States of America
100446464,100446719,US,United States of America
100449280,100450303,US,United States of America
100451584,100451839,US,United States of America
100461056,100461311,US,United States of America
100464640,100465663,US,United States of America
100473856,100474879,US,United States of America
100476416,100476671,US,United States of America
100476928,100477951,US,United States of America
100488960,100489215,US,United States of America
100501504,100501759,US,United States of America
100502016,100502527,US,United States of America
100514560,100514815,US,United States of America
100526080,100527103,US,United States of America
100532992,100533247,US,United States of America
100533504,100533759,US,United States of America
100539648,100539903,US,United States of America
100540672,100542207,US,United States of America
100542464,100542719,US,United States of America
100542976,100544511,US,United States of America
100546048,100546303,US,United States of America
100548096,100548863,US,United States of America
100550400,100550655,US,United States of America
100551168,100551423,US,United States of America
100551680,100552191,US,United States of America
100552448,100552703,US,United States of America
100552960,100553215,US,United States of America
100553728,100553983,US,United States of America
100554496,100554751,US,United States of America
100555264,100555775,US,United States of America
100559872,100560895,US,United States of America
100561408,100561919,US,United States of America
100562688,100562943,US,United States of America
100564480,100564991,US,United States of America
100613120,100613375,US,United States of America
100661760,100662015,US,United States of America
100663296,134227967,US,United States of America
134228480,134443007,US,United States of America
134447104,134639615,US,United States of America
134639872,134738943,US,United States of America
